nivel_satisfacao,ultima_avaliacao,numero_projetos,media_horas_mensais,tempo_empresa,acidente_trabalho,saiu,promocao_ultimos_5anos,departamento,salario
0.8,0.55,4,194,4,0,0,0,tecnico,alto
0.75,0.64,3,192,5,0,0,0,marketing,baixo
0.18,0.73,4,180,3,0,1,0,vendas,baixo
0.34,0.7,7,243,2,0,1,0,suporte,baixo
0.69,0.53,4,160,2,0,0,0,marketing,medio
0.93,0.75,4,203,5,1,0,0,TI,medio
0.93,0.59,5,208,2,1,0,0,suporte,medio
0.85,0.55,3,204,4,0,0,0,TI,baixo
0.87,0.7,5,202,5,0,0,0,financeiro,medio
0.71,0.69,3,177,2,0,0,0,suporte,medio
0.7,0.58,4,244,5,0,0,0,marketing,medio
0.21,0.65,5,203,3,0,1,0,gerenciamento,baixo
0.85,0.65,4,158,2,0,0,0,produto,medio
0.87,0.62,4,189,8,0,0,0,suporte,baixo
0.84,0.66,4,214,5,1,0,0,vendas,baixo
0.1,0.73,5,274,3,0,1,0,tecnico,baixo
0.75,0.49,5,204,4,0,0,0,suporte,baixo
0.75,0.72,6,162,7,0,0,0,marketing,baixo
0.73,0.76,4,141,3,0,0,0,tecnico,medio
0.76,0.67,3,206,6,0,0,0,gerenciamento,medio
0.57,0.54,4,222,3,0,0,0,vendas,medio
0.22,0.69,7,305,4,0,1,0,produto,baixo
0.32,0.62,3,204,2,0,1,0,tecnico,medio
0.47,0.57,2,310,3,0,1,0,suporte,medio
0.81,0.64,3,153,2,0,0,0,marketing,baixo
0.78,0.73,4,147,6,0,0,0,tecnico,medio
0.46,0.78,3,181,6,0,0,0,vendas,medio
0.27,0.65,7,282,2,0,1,0,suporte,baixo
0.81,0.61,4,198,3,0,0,0,suporte,baixo
0.6,0.77,3,196,7,1,0,1,marketing,baixo
0.64,0.79,5,155,4,1,0,1,gerenciamento,alto
0.59,0.51,3,223,7,0,0,0,vendas,baixo
0.54,0.73,4,215,5,0,0,0,suporte,baixo
0.85,0.56,3,246,5,0,0,0,TI,baixo
0.58,0.73,3,184,6,0,0,1,gerenciamento,medio
0.1,0.53,7,286,3,0,1,0,administrativo,baixo
0.66,0.68,3,213,3,0,0,0,produto,medio
0.71,0.61,4,192,3,0,0,0,suporte,medio
0.71,0.55,4,185,3,1,0,0,vendas,medio
0.62,0.61,2,180,6,0,0,0,tecnico,medio
0.25,0.57,3,254,5,0,1,0,suporte,baixo
0.7,0.59,3,246,6,0,0,0,produto,alto
0.65,0.77,3,136,7,0,0,0,TI,medio
0.55,0.78,4,198,2,0,0,0,produto,alto
0.11,0.58,3,270,2,0,1,0,tecnico,medio
0.82,0.79,4,208,2,0,0,0,produto,medio
0.87,0.7,3,176,3,0,0,0,vendas,baixo
0.83,0.55,3,206,7,1,0,0,vendas,baixo
0.86,0.68,3,190,8,1,0,0,vendas,baixo
0.76,0.75,4,230,4,0,0,0,financeiro,baixo
0.32,0.76,5,248,2,1,1,0,vendas,medio
0.69,0.59,6,162,6,0,0,0,marketing,baixo
0.14,0.82,5,222,2,0,1,0,vendas,baixo
0.78,0.76,3,155,2,0,0,0,suporte,medio
0.85,0.76,3,154,4,1,0,0,administrativo,medio
0.79,0.63,6,189,5,0,0,0,suporte,medio
0.2,0.62,3,234,4,0,1,0,vendas,medio
0.67,0.57,4,272,4,0,0,0,tecnico,medio
0.45,0.76,5,239,4,0,1,0,administrativo,medio
0.31,0.72,4,295,3,0,1,0,tecnico,medio
0.13,0.7,4,251,4,0,1,0,suporte,alto
0.73,0.6,3,202,3,0,0,0,tecnico,baixo
0.64,0.58,4,264,5,0,0,0,tecnico,medio
0.14,0.64,2,232,5,0,1,0,vendas,medio
0.76,0.79,3,220,4,0,0,0,TI,medio
0.68,0.68,4,261,2,0,0,0,produto,medio
0.85,0.59,4,209,4,0,0,0,vendas,medio
0.86,0.59,3,141,3,1,0,0,marketing,medio
0.67,0.57,4,141,3,1,0,0,RH,baixo
0.89,0.51,3,280,4,0,0,0,administrativo,baixo
0.72,0.63,7,172,5,0,0,0,vendas,baixo
0.89,0.47,3,189,3,0,0,0,tecnico,baixo
0.92,0.49,5,182,5,0,0,0,financeiro,baixo
0.94,0.63,5,148,4,0,0,0,vendas,medio
0.65,0.63,3,180,3,0,0,0,vendas,baixo
0.8,0.69,3,230,3,1,0,0,financeiro,medio
0.63,0.63,6,162,2,0,0,0,tecnico,baixo
0.76,0.59,3,227,3,0,0,0,tecnico,medio
0.81,0.74,4,173,3,0,0,0,tecnico,baixo
0.61,0.48,4,156,7,1,0,0,RH,medio
0.81,0.56,6,185,6,0,0,0,tecnico,medio
0.33,0.68,4,254,4,0,1,0,financeiro,baixo
0.69,0.55,3,197,4,0,0,0,TI,baixo
0.65,0.54,3,182,3,1,0,0,suporte,baixo
0.65,0.75,3,225,3,0,0,0,tecnico,medio
0.72,0.48,3,226,7,0,0,0,vendas,medio
0.93,0.63,4,226,5,0,0,0,TI,medio
0.77,0.79,4,216,5,1,0,1,tecnico,baixo
0.87,0.78,5,199,4,0,0,0,administrativo,baixo
0.8,0.75,5,270,6,0,0,0,suporte,baixo
0.44,0.5,3,282,6,0,0,0,suporte,baixo
0.14,0.87,3,229,5,0,1,0,tecnico,baixo
0.73,0.62,4,211,6,0,0,0,marketing,baixo
0.79,0.7,3,156,4,0,0,0,tecnico,medio
0.77,0.55,3,195,3,1,0,0,vendas,baixo
0.74,0.78,3,228,4,0,0,0,financeiro,baixo
0.33,0.74,3,235,5,0,1,0,suporte,medio
0.85,0.68,4,195,5,1,0,0,suporte,medio
0.79,0.66,4,177,3,0,0,0,TI,medio
0.14,0.55,5,260,2,0,1,0,produto,baixo
0.94,0.51,3,126,2,0,0,0,tecnico,medio
0.79,0.53,6,209,3,0,0,0,vendas,medio
0.27,0.62,2,125,3,0,1,0,RH,baixo
0.85,0.73,3,208,2,0,0,0,vendas,baixo
0.91,0.75,5,177,2,1,0,0,produto,medio
0.64,0.49,3,102,4,0,0,0,vendas,alto
0.72,0.55,3,255,8,1,0,0,tecnico,baixo
0.76,0.68,3,130,5,0,0,1,vendas,baixo
0.32,0.85,4,285,3,0,1,0,suporte,medio
0.58,0.54,4,153,6,0,0,0,TI,baixo
0.82,0.76,2,148,7,0,0,0,vendas,medio
0.21,0.64,5,218,2,0,1,0,tecnico,baixo
0.84,0.68,2,244,5,0,0,0,administrativo,medio
0.88,0.59,4,242,3,0,0,0,tecnico,baixo
0.79,0.82,7,219,5,0,0,0,marketing,baixo
0.14,0.54,7,227,3,0,1,0,administrativo,alto
0.13,0.8,7,253,4,0,1,0,gerenciamento,baixo
0.68,0.62,4,184,5,0,0,0,financeiro,baixo
0.61,0.63,5,171,4,1,0,0,tecnico,medio
0.54,0.61,4,199,5,0,0,0,gerenciamento,baixo
0.11,0.65,4,282,3,0,1,0,RH,baixo
0.73,0.79,3,205,5,0,0,0,RH,baixo
0.81,0.64,4,189,2,0,0,0,vendas,medio
0.4,0.69,2,251,3,0,1,0,gerenciamento,medio
0.55,0.54,3,180,3,0,0,0,marketing,medio
0.78,0.8,4,163,4,0,0,0,marketing,medio
0.57,0.59,4,206,5,0,0,0,vendas,baixo
0.66,0.67,4,233,3,1,0,0,vendas,baixo
0.85,0.59,4,224,10,1,0,0,gerenciamento,medio
0.29,0.56,3,283,8,0,1,0,suporte,medio
0.69,0.72,4,172,5,0,0,0,tecnico,medio
0.89,0.66,3,259,5,0,0,0,RH,alto
0.67,0.64,3,203,4,0,0,0,vendas,baixo
0.75,0.69,4,247,4,1,0,0,tecnico,medio
0.48,0.62,3,219,3,0,0,0,tecnico,medio
0.51,0.73,4,168,4,0,0,0,tecnico,baixo
0.17,0.78,6,286,2,1,1,1,tecnico,baixo
0.87,0.66,4,234,3,0,0,0,vendas,medio
0.61,0.65,4,177,6,0,0,0,vendas,medio
0.93,0.71,5,238,7,1,0,0,TI,medio
0.19,0.8,5,244,3,0,1,0,administrativo,medio
0.85,0.77,3,135,8,0,0,0,suporte,medio
0.17,0.86,4,310,5,0,1,0,tecnico,baixo
0.63,0.49,5,130,5,0,0,0,vendas,medio
0.34,0.61,7,265,4,0,1,0,RH,baixo
0.76,0.67,4,228,3,0,0,0,gerenciamento,medio
0.54,0.76,4,201,7,0,0,0,tecnico,medio
0.84,0.59,4,144,3,0,0,0,tecnico,alto
0.66,0.63,7,170,4,1,0,0,suporte,baixo
0.87,0.73,4,194,4,1,0,0,marketing,alto
0.23,0.55,7,224,4,0,1,0,tecnico,medio
0.73,0.72,6,213,4,1,0,0,TI,medio
0.09,0.61,4,193,4,0,1,0,produto,baixo
0.27,0.77,4,173,5,0,1,0,gerenciamento,baixo
0.77,0.7,3,186,4,1,0,0,vendas,medio
0.11,0.79,4,283,3,0,1,0,gerenciamento,medio
0.87,0.67,4,208,4,0,0,0,tecnico,baixo
0.75,0.64,3,161,4,0,0,0,produto,medio
0.49,0.79,5,202,3,0,0,0,suporte,medio
0.77,0.62,5,164,4,0,0,0,suporte,baixo
0.85,0.73,4,184,4,0,0,0,produto,baixo
0.66,0.61,6,210,7,0,0,0,tecnico,baixo
0.77,0.67,5,172,5,1,0,0,vendas,baixo
0.91,0.62,3,148,3,0,0,0,suporte,baixo
0.62,0.73,2,219,2,1,0,0,suporte,medio
0.6,0.54,4,245,3,0,0,0,vendas,baixo
0.19,0.48,5,270,4,0,1,0,administrativo,baixo
0.47,0.79,4,193,6,0,0,0,vendas,baixo
0.92,0.63,3,253,4,0,0,0,tecnico,alto
0.74,0.67,4,227,7,0,0,0,vendas,baixo
0.9,0.64,3,180,5,0,0,0,suporte,alto
0.17,0.67,3,261,5,0,1,0,tecnico,baixo
0.69,0.69,3,151,4,0,0,0,suporte,baixo
0.64,0.59,4,208,2,1,0,0,vendas,medio
0.88,0.61,3,194,2,0,0,0,vendas,medio
0.92,0.63,4,217,7,0,0,0,marketing,medio
0.21,0.81,2,261,3,0,1,0,TI,medio
0.09,0.78,7,272,4,0,1,0,tecnico,baixo
0.79,0.68,4,165,4,0,0,0,vendas,medio
0.83,0.63,3,259,4,0,0,0,financeiro,medio
0.9,0.63,3,196,2,0,0,0,vendas,medio
0.66,0.56,3,239,3,0,0,0,administrativo,baixo
0.29,0.49,3,282,4,1,1,0,suporte,baixo
0.34,0.54,7,303,4,0,1,0,tecnico,medio
0.44,0.79,3,212,8,0,0,0,produto,alto
0.14,0.65,4,302,2,0,1,0,financeiro,baixo
0.68,0.7,3,172,4,0,0,0,tecnico,baixo
0.77,0.77,3,145,4,1,0,0,tecnico,baixo
0.66,0.66,5,165,3,0,0,0,tecnico,medio
0.86,0.76,3,184,4,1,0,0,administrativo,baixo
0.85,0.66,3,235,7,0,0,0,produto,baixo
0.8,0.64,2,245,5,0,0,0,vendas,medio
0.61,0.77,2,181,2,0,0,0,vendas,baixo
0.47,0.62,4,180,6,0,0,0,vendas,baixo
0.3,0.77,3,275,3,0,1,0,vendas,baixo
0.81,0.63,3,244,5,0,0,0,vendas,baixo
0.69,0.65,4,278,3,0,0,0,TI,baixo
0.17,0.45,2,261,4,0,1,0,vendas,baixo
0.3,0.52,5,270,2,0,1,0,tecnico,baixo
0.21,0.81,3,275,3,0,1,0,TI,medio
0.71,0.67,4,145,2,0,0,0,tecnico,baixo
0.73,0.69,4,169,2,0,0,0,vendas,medio
0.63,0.67,7,152,3,1,0,0,vendas,baixo
0.78,0.65,5,166,7,0,0,0,vendas,baixo
0.12,0.81,6,274,4,0,1,0,RH,medio
0.9,0.76,4,191,4,0,0,0,TI,baixo
0.66,0.78,3,177,4,0,0,0,vendas,baixo
0.79,0.74,3,233,6,1,0,0,tecnico,medio
0.77,0.69,2,184,2,0,0,0,tecnico,medio
0.1,0.48,4,217,3,0,1,0,suporte,medio
0.67,0.57,3,174,6,0,0,0,suporte,medio
0.78,0.62,4,174,5,0,0,0,suporte,baixo
0.91,0.62,4,208,2,0,0,0,tecnico,alto
0.55,0.65,3,240,10,0,0,0,vendas,medio
0.67,0.67,5,158,4,0,0,0,produto,baixo
0.88,0.8,6,248,4,0,0,0,financeiro,medio
0.41,0.61,3,206,5,1,0,0,administrativo,baixo
0.76,0.72,3,156,5,0,0,0,vendas,medio
0.15,0.7,3,205,3,0,1,0,produto,baixo
0.23,0.7,2,310,6,0,1,0,produto,medio
0.41,0.64,7,233,3,0,1,0,administrativo,baixo
0.58,0.58,4,179,4,0,0,0,vendas,medio
0.89,0.68,4,261,4,1,0,0,produto,baixo
0.87,0.6,4,169,3,0,0,0,vendas,baixo
0.29,0.76,4,219,3,0,1,0,TI,medio
0.29,0.68,5,230,2,0,1,0,tecnico,medio
0.24,0.68,6,285,4,0,1,0,marketing,baixo
0.9,0.68,3,220,6,0,0,0,financeiro,medio
0.26,0.49,3,215,3,0,1,0,tecnico,baixo
0.82,0.66,3,199,5,1,0,0,suporte,medio
0.62,0.56,3,214,7,0,0,0,vendas,medio
0.73,0.7,5,232,2,0,0,0,tecnico,medio
0.86,0.47,5,184,4,0,0,0,tecnico,medio
0.63,0.61,2,173,5,0,0,0,vendas,medio
0.92,0.55,4,189,2,1,0,0,financeiro,baixo
0.69,0.58,4,200,3,0,0,0,vendas,alto
0.83,0.79,4,195,4,0,0,0,TI,medio
0.25,0.55,5,285,5,0,1,0,financeiro,baixo
0.79,0.5,5,237,3,0,0,0,administrativo,baixo
0.84,0.64,2,193,4,0,0,0,marketing,medio
0.44,0.63,2,306,3,0,1,0,vendas,alto
0.1,0.56,4,221,4,0,1,0,RH,baixo
0.58,0.62,4,178,5,0,0,0,vendas,medio
0.73,0.69,3,192,8,1,0,0,administrativo,baixo
0.82,0.52,3,174,3,0,0,0,produto,alto
0.74,0.55,6,196,6,1,0,1,marketing,medio
0.81,0.68,4,216,3,0,0,0,vendas,baixo
0.21,0.8,4,234,6,0,1,0,suporte,baixo
0.77,0.64,4,215,2,0,0,0,RH,medio
0.33,0.79,6,245,5,0,1,0,financeiro,medio
0.31,0.71,4,226,5,0,1,0,vendas,medio
0.16,0.83,6,228,4,0,1,0,administrativo,medio
0.78,0.67,4,209,3,0,0,0,vendas,medio
0.17,0.56,5,223,4,0,1,0,TI,alto
0.44,0.57,4,195,4,0,0,0,produto,medio
0.55,0.59,5,203,3,0,0,0,vendas,medio
0.91,0.53,2,171,4,0,0,0,vendas,medio
0.72,0.67,6,155,5,0,0,0,marketing,medio
0.87,0.67,3,261,5,0,0,0,tecnico,baixo
0.81,0.57,2,198,6,0,0,0,vendas,medio
0.85,0.77,4,174,8,0,0,0,marketing,baixo
0.66,0.73,3,235,6,0,0,0,RH,medio
0.61,0.67,5,182,5,0,0,0,suporte,baixo
0.77,0.69,7,203,5,0,0,0,vendas,medio
0.26,0.64,7,272,3,0,1,0,vendas,baixo
0.69,0.51,4,267,2,0,0,0,produto,baixo
0.49,0.67,2,111,4,0,0,0,suporte,baixo
0.67,0.61,5,245,5,0,0,0,TI,baixo
0.9,0.71,3,164,3,0,0,0,RH,medio
0.74,0.67,2,164,4,1,0,1,tecnico,baixo
0.7,0.63,3,184,3,1,0,0,vendas,baixo
0.27,0.65,5,295,3,0,1,0,administrativo,medio
0.61,0.49,5,218,3,0,0,0,suporte,baixo
0.77,0.72,5,163,3,0,0,0,TI,baixo
0.8,0.62,3,165,5,0,0,0,administrativo,medio
0.17,0.87,7,224,5,0,1,0,administrativo,medio
0.81,0.63,3,226,8,0,0,0,suporte,baixo
0.82,0.67,5,205,3,0,0,1,tecnico,baixo
0.7,0.69,2,230,3,0,0,0,gerenciamento,alto
0.56,0.62,4,193,3,1,0,0,TI,baixo
0.86,0.84,5,218,5,0,0,0,tecnico,medio
0.42,0.63,3,146,3,1,0,0,suporte,medio
0.84,0.54,6,263,4,0,0,0,tecnico,medio
0.83,0.77,4,153,4,0,0,0,financeiro,alto
0.87,0.58,4,194,4,0,0,0,suporte,baixo
0.78,0.64,5,138,7,0,0,0,RH,baixo
0.71,0.74,4,182,2,0,0,0,RH,medio
0.79,0.61,5,197,4,1,0,0,RH,alto
0.35,0.48,3,297,4,0,1,0,produto,medio
0.23,0.5,3,251,7,0,1,0,RH,medio
0.84,0.57,5,215,7,0,0,0,tecnico,medio
0.79,0.67,3,180,8,0,0,0,vendas,baixo
0.59,0.77,5,234,5,0,0,0,RH,baixo
0.69,0.54,3,307,10,1,0,0,suporte,baixo
0.67,0.69,4,238,6,1,0,0,vendas,baixo
0.17,0.67,2,232,4,0,1,0,vendas,medio
0.84,0.71,4,171,2,1,0,0,vendas,medio
0.69,0.6,5,147,4,1,0,0,marketing,medio
0.63,0.72,3,204,4,0,0,0,produto,medio
0.8,0.51,5,160,5,0,0,0,vendas,baixo
0.77,0.81,3,232,5,1,0,0,RH,medio
0.6,0.76,3,170,3,0,0,0,tecnico,baixo
0.61,0.71,4,202,2,0,0,0,marketing,medio
0.28,0.57,5,213,4,0,1,0,suporte,baixo
0.78,0.61,4,214,3,0,0,0,produto,medio
0.19,0.87,4,281,4,0,1,0,tecnico,baixo
0.39,0.79,4,284,6,0,1,0,tecnico,medio
0.58,0.54,4,171,3,1,0,1,RH,baixo
0.16,0.75,2,290,2,0,1,0,vendas,baixo
0.69,0.61,2,214,6,0,0,0,gerenciamento,baixo
0.3,0.51,4,219,3,0,1,0,TI,medio
0.82,0.51,4,178,5,0,0,0,tecnico,medio
0.64,0.51,3,240,4,0,0,0,TI,medio
0.85,0.61,4,201,8,0,0,0,vendas,medio
0.78,0.61,3,218,3,0,0,0,suporte,baixo
0.27,0.81,4,222,5,0,1,0,gerenciamento,medio
0.79,0.75,2,179,4,0,0,0,vendas,medio
0.78,0.7,3,182,4,0,0,0,produto,baixo
0.84,0.8,3,260,3,0,0,0,tecnico,medio
0.15,0.53,2,244,3,0,1,0,TI,baixo
0.57,0.59,3,260,5,0,0,0,vendas,baixo
0.73,0.62,3,190,3,0,0,1,suporte,medio
0.85,0.59,5,174,4,0,0,0,gerenciamento,medio
0.81,0.53,6,221,5,0,0,0,vendas,medio
0.91,0.7,6,216,4,1,0,0,TI,baixo
0.83,0.66,5,250,6,0,0,0,suporte,medio
0.84,0.56,3,180,2,0,0,0,suporte,medio
0.79,0.49,4,194,2,0,0,0,TI,medio
0.83,0.68,4,178,6,0,0,0,suporte,medio
0.69,0.7,4,171,3,0,0,0,vendas,medio
0.87,0.76,3,207,2,0,0,0,financeiro,baixo
0.32,0.66,7,272,4,0,1,0,RH,medio
0.24,0.78,4,209,4,0,1,0,vendas,medio
0.74,0.46,7,267,6,1,0,0,tecnico,baixo
0.75,0.61,4,198,5,0,0,0,marketing,medio
0.71,0.61,3,200,6,0,0,0,gerenciamento,medio
0.87,0.62,3,186,5,0,0,0,administrativo,medio
0.57,0.69,5,222,2,0,0,0,financeiro,baixo
0.87,0.67,3,183,7,0,0,0,vendas,baixo
0.89,0.69,6,165,6,0,0,0,administrativo,baixo
0.19,0.54,5,191,4,1,1,0,financeiro,medio
0.88,0.71,3,221,4,0,0,0,tecnico,baixo
0.79,0.77,4,208,6,0,0,0,tecnico,baixo
0.72,0.71,4,214,2,1,0,0,tecnico,alto
0.73,0.65,3,180,3,0,0,0,TI,baixo
0.79,0.68,4,245,3,0,0,0,vendas,medio
0.81,0.61,3,210,2,0,0,0,vendas,alto
0.87,0.45,4,246,3,0,0,0,vendas,medio
0.8,0.67,4,167,4,0,0,0,tecnico,medio
0.09,0.55,5,310,3,0,1,0,tecnico,alto
0.88,0.63,4,154,5,0,0,0,marketing,medio
0.46,0.59,5,209,4,0,0,0,vendas,medio
0.65,0.8,5,176,5,0,0,0,administrativo,baixo
0.83,0.77,5,217,3,0,0,0,financeiro,baixo
0.84,0.67,3,228,7,1,0,0,administrativo,medio
0.77,0.68,4,258,4,0,0,0,produto,medio
0.35,0.68,4,305,4,0,1,0,vendas,medio
0.12,0.63,3,298,5,0,1,0,tecnico,medio
0.72,0.72,3,207,3,0,0,0,vendas,baixo
0.4,0.52,2,282,4,0,1,0,gerenciamento,baixo
0.76,0.64,3,175,4,0,0,0,tecnico,baixo
0.9,0.64,4,199,4,0,0,0,suporte,medio
0.72,0.59,5,203,5,0,0,0,marketing,baixo
0.17,0.7,5,218,4,0,1,0,administrativo,baixo
0.69,0.61,3,209,7,0,0,0,marketing,medio
0.85,0.66,4,229,2,0,0,0,TI,baixo
0.81,0.58,2,192,2,1,0,0,suporte,alto
0.84,0.68,3,169,6,0,0,0,suporte,baixo
0.66,0.7,4,213,3,0,0,0,vendas,alto
0.3,0.5,3,225,3,0,1,0,financeiro,baixo
0.86,0.62,3,163,5,0,0,0,suporte,baixo
0.69,0.58,4,198,5,1,0,0,vendas,medio
0.83,0.56,4,221,8,0,0,0,administrativo,medio
0.64,0.74,4,135,3,0,0,0,suporte,baixo
0.76,0.61,7,161,7,0,0,0,financeiro,medio
0.7,0.6,4,206,5,1,0,0,RH,alto
0.71,0.58,4,221,6,1,0,0,RH,baixo
0.64,0.61,4,223,5,0,0,0,vendas,medio
0.86,0.74,3,172,2,0,0,1,vendas,baixo
0.8,0.71,4,228,6,0,0,0,financeiro,baixo
0.8,0.74,5,215,3,0,0,0,financeiro,baixo
0.91,0.57,3,287,3,0,0,1,tecnico,baixo
0.33,0.67,3,183,3,0,1,0,tecnico,baixo
0.82,0.59,3,167,2,0,0,0,vendas,baixo
0.58,0.61,4,196,4,0,0,0,gerenciamento,baixo
0.89,0.69,4,180,6,1,0,0,vendas,medio
0.78,0.68,3,219,4,0,0,0,vendas,medio
0.17,0.74,6,218,4,0,1,0,TI,medio
0.88,0.75,4,199,3,1,0,0,vendas,baixo
0.7,0.56,5,207,2,0,0,0,administrativo,alto
0.62,0.54,3,183,6,0,0,0,vendas,baixo
0.79,0.72,2,209,3,0,0,0,vendas,baixo
0.15,0.77,2,211,2,1,1,0,suporte,medio
0.91,0.54,5,143,5,0,0,0,suporte,medio
0.62,0.62,4,203,2,0,0,0,vendas,baixo
0.68,0.58,3,258,5,0,0,0,suporte,baixo
0.77,0.46,4,181,6,0,0,0,tecnico,medio
0.09,0.92,3,201,3,0,1,0,financeiro,medio
0.84,0.51,4,230,3,0,0,0,vendas,baixo
0.94,0.57,3,164,3,0,0,0,gerenciamento,alto
0.76,0.64,4,200,5,0,0,1,TI,baixo
0.83,0.69,3,208,4,0,0,0,vendas,medio
0.73,0.72,4,171,4,0,0,0,vendas,baixo
0.93,0.71,5,217,4,0,0,0,suporte,baixo
0.77,0.7,6,239,7,1,0,0,vendas,baixo
0.74,0.62,4,214,8,0,0,0,tecnico,medio
0.57,0.55,3,225,6,1,0,0,vendas,baixo
0.39,0.76,3,310,4,0,1,0,TI,medio
0.61,0.55,3,132,4,0,0,0,suporte,alto
0.67,0.65,3,116,5,0,0,0,vendas,medio
0.59,0.79,3,219,3,0,0,0,suporte,baixo
0.86,0.71,6,198,2,0,0,0,marketing,baixo
0.86,0.73,3,195,10,0,0,0,vendas,baixo
0.11,0.59,4,278,5,0,1,0,financeiro,baixo
0.68,0.68,2,182,5,0,0,0,suporte,alto
0.86,0.76,5,201,5,0,0,0,administrativo,alto
0.73,0.62,3,288,3,1,0,0,vendas,baixo
0.73,0.56,3,193,5,0,0,0,gerenciamento,baixo
0.55,0.69,2,235,6,1,0,0,TI,medio
0.76,0.46,3,238,3,0,0,0,suporte,medio
0.66,0.79,3,191,3,0,0,0,suporte,medio
0.8,0.58,3,209,7,0,0,0,vendas,baixo
0.79,0.57,3,248,5,0,0,0,administrativo,baixo
0.75,0.65,4,193,4,0,0,0,TI,medio
0.75,0.65,4,190,4,1,0,0,vendas,baixo
0.65,0.69,3,185,4,1,0,0,vendas,medio
0.84,0.74,3,194,4,0,0,0,vendas,baixo
0.76,0.56,3,131,7,0,0,0,TI,alto
0.73,0.7,4,243,5,0,0,0,TI,medio
0.88,0.52,4,246,5,0,0,0,suporte,baixo
0.72,0.68,2,154,3,0,0,0,tecnico,baixo
0.67,0.76,3,184,5,0,0,0,suporte,medio
0.74,0.65,4,206,3,1,0,0,suporte,baixo
0.77,0.63,5,215,3,1,0,0,vendas,medio
0.57,0.64,3,190,6,0,0,0,tecnico,baixo
0.21,0.75,4,278,4,0,1,0,vendas,baixo
0.85,0.57,3,252,3,0,0,0,financeiro,medio
0.77,0.67,3,195,3,0,0,0,produto,medio
0.86,0.59,5,216,2,0,0,0,gerenciamento,baixo
0.73,0.79,3,192,2,0,0,0,tecnico,baixo
0.83,0.59,3,223,2,0,0,0,financeiro,medio
0.76,0.72,3,141,6,0,0,0,suporte,medio
0.82,0.5,3,210,3,1,0,0,tecnico,baixo
0.86,0.55,4,278,4,0,0,0,vendas,baixo
0.81,0.84,6,164,3,0,0,0,produto,baixo
0.49,0.78,4,176,2,0,0,0,financeiro,medio
0.84,0.58,7,215,5,0,0,0,vendas,medio
0.74,0.77,3,161,3,0,0,0,vendas,baixo
0.69,0.72,4,188,7,0,0,0,produto,medio
0.9,0.59,3,237,6,0,0,0,gerenciamento,baixo
0.93,0.66,5,240,5,0,0,0,produto,medio
0.65,0.7,5,179,5,0,0,0,tecnico,baixo
0.71,0.58,3,127,3,0,0,0,tecnico,medio
0.61,0.65,3,193,6,0,0,0,tecnico,medio
0.28,0.75,3,310,3,0,1,0,RH,medio
0.3,0.67,2,296,3,0,1,0,marketing,medio
0.88,0.74,5,240,7,0,0,0,suporte,medio
0.89,0.7,4,220,2,1,0,0,vendas,medio
0.76,0.77,3,120,5,0,0,0,administrativo,baixo
0.91,0.56,3,187,3,0,0,0,TI,baixo
0.89,0.64,4,232,7,0,0,0,gerenciamento,alto
0.61,0.65,5,146,4,0,0,0,suporte,medio
0.25,0.57,4,268,4,0,1,0,RH,medio
0.85,0.83,6,249,4,0,0,0,RH,baixo
0.46,0.61,4,172,4,0,0,0,tecnico,medio
0.73,0.58,6,196,3,0,0,0,gerenciamento,baixo
0.16,0.87,3,272,4,0,1,0,vendas,baixo
0.84,0.64,3,261,3,1,0,0,marketing,medio
0.75,0.56,4,181,7,1,0,0,gerenciamento,baixo
0.56,0.81,3,166,4,0,0,0,tecnico,baixo
0.09,0.57,5,277,7,0,1,0,TI,medio
0.5,0.62,5,172,4,0,0,0,suporte,baixo
0.12,0.88,4,227,5,0,1,0,marketing,alto
0.84,0.71,3,216,4,0,0,0,financeiro,alto
0.8,0.54,6,240,5,0,0,0,suporte,medio
0.79,0.63,3,310,6,0,0,0,RH,alto
0.9,0.68,3,219,6,0,0,0,tecnico,medio
0.81,0.71,4,294,4,1,0,0,vendas,medio
0.14,0.71,5,212,3,0,1,0,tecnico,medio
0.93,0.54,4,231,6,0,0,0,TI,medio
0.9,0.65,4,187,4,1,0,0,vendas,baixo
0.84,0.7,4,158,2,0,0,0,TI,medio
0.85,0.62,4,246,6,0,0,0,tecnico,medio
0.78,0.47,3,126,4,0,0,0,marketing,medio
0.79,0.72,4,207,3,0,0,0,vendas,medio
0.87,0.56,4,190,3,0,0,0,TI,medio
0.71,0.64,3,252,3,0,0,0,TI,medio
0.39,0.75,3,243,5,0,1,0,administrativo,baixo
0.81,0.64,2,196,6,0,0,0,produto,baixo
0.21,0.59,2,289,3,0,1,0,marketing,medio
0.75,0.55,6,209,2,0,0,0,financeiro,baixo
0.87,0.64,4,253,4,0,0,0,TI,alto
0.85,0.67,3,164,6,0,0,0,tecnico,medio
0.88,0.45,7,231,5,1,0,0,financeiro,medio
0.21,0.66,7,243,7,0,1,0,produto,alto
0.8,0.54,3,216,5,0,0,0,tecnico,medio
0.82,0.65,3,167,4,0,0,0,produto,baixo
0.38,0.71,6,165,3,0,1,0,financeiro,medio
0.71,0.7,5,209,2,0,0,0,gerenciamento,baixo
0.77,0.65,3,194,4,0,0,0,administrativo,baixo
0.68,0.74,4,244,2,1,0,0,tecnico,baixo
0.31,0.71,2,297,7,0,1,0,tecnico,medio
